#Data tag : 19v2 , Norm tag: None
#run:fill,ls,time,beamstatus,E(GeV),delivered(/ub),recorded(/ub),avgpu,source
306125:6360,218:218,11/03/17 16:10:31,STABLE BEAMS,6500,117424.588,116143.748,19.2,HFET
306125:6360,219:219,11/03/17 16:10:54,STABLE BEAMS,6500,258499.341,254057.760,42.3,HFET
306125:6360,220:220,11/03/17 16:11:18,STABLE BEAMS,6500,330438.293,322652.630,54.0,HFET
306125:6360,221:221,11/03/17 16:11:41,STABLE BEAMS,6500,231128.704,227448.902,37.8,HFET
306125:6360,222:222,11/03/17 16:12:04,STABLE BEAMS,6500,82615.772,81793.339,13.5,HFET
306125:6360,223:223,11/03/17 16:12:27,STABLE BEAMS,6500,165083.611,162675.288,27.0,HFET
306125:6360,224:224,11/03/17 16:12:51,STABLE BEAMS,6500,44070.797,43637.127,7.2,HFET
306125:6360,225:225,11/03/17 16:13:14,STABLE BEAMS,6500,114655.399,113423.905,18.8,HFET
306125:6360,226:226,11/03/17 16:13:37,STABLE BEAMS,6500,277474.486,272429.674,45.4,HFET
306125:6360,227:227,11/03/17 16:14:01,STABLE BEAMS,6500,313859.900,307090.484,51.3,HFET
306125:6360,228:228,11/03/17 16:14:24,STABLE BEAMS,6500,163861.666,161742.336,26.8,HFET
306125:6360,229:229,11/03/17 16:14:47,STABLE BEAMS,6500,37993.763,37658.679,6.2,HFET
306125:6360,230:230,11/03/17 16:15:11,STABLE BEAMS,6500,279605.843,273841.469,45.7,HFET
306125:6360,231:231,11/03/17 16:15:34,STABLE BEAMS,6500,341459.506,333113.546,55.8,HFET
306125:6360,232:232,11/03/17 16:15:57,STABLE BEAMS,6500,341141.690,328067.792,55.8,HFET
306125:6360,233:233,11/03/17 16:16:21,STABLE BEAMS,6500,341065.700,327968.365,55.8,HFET
306125:6360,234:234,11/03/17 16:16:44,STABLE BEAMS,6500,340809.606,332445.589,55.7,HFET
306125:6360,235:235,11/03/17 16:17:07,STABLE BEAMS,6500,340560.047,327667.466,55.7,HFET
306125:6360,236:236,11/03/17 16:17:30,STABLE BEAMS,6500,339609.172,326043.986,55.5,HFET
306125:6360,237:237,11/03/17 16:17:54,STABLE BEAMS,6500,347513.544,327414.708,56.8,HFET
306125:6360,238:238,11/03/17 16:18:17,STABLE BEAMS,6500,351903.546,330965.903,57.6,HFET
306125:6360,239:239,11/03/17 16:18:40,STABLE BEAMS,6500,351644.731,340537.021,57.5,HFET
306125:6360,240:240,11/03/17 16:19:04,STABLE BEAMS,6500,350753.205,330340.643,57.4,HFET
306125:6360,241:241,11/03/17 16:19:27,STABLE BEAMS,6500,355902.166,338635.395,58.2,HFET
306125:6360,242:242,11/03/17 16:19:50,STABLE BEAMS,6500,358672.453,344850.994,58.7,HFET
306125:6360,243:243,11/03/17 16:20:14,STABLE BEAMS,6500,343218.970,332604.453,56.1,HFET
306125:6360,244:244,11/03/17 16:20:37,STABLE BEAMS,6500,353347.070,336507.851,57.8,HFET
306125:6360,245:245,11/03/17 16:21:00,STABLE BEAMS,6500,327297.994,313927.862,53.5,HFET
306125:6360,246:246,11/03/17 16:21:24,STABLE BEAMS,6500,346972.408,336266.487,56.7,HFET
306125:6360,247:247,11/03/17 16:21:47,STABLE BEAMS,6500,361208.448,341834.985,59.1,HFET
306125:6360,248:248,11/03/17 16:22:10,STABLE BEAMS,6500,361599.240,346711.006,59.1,HFET
306125:6360,249:249,11/03/17 16:22:34,STABLE BEAMS,6500,361667.218,347223.384,59.1,HFET
306125:6360,250:250,11/03/17 16:22:57,STABLE BEAMS,6500,361641.995,346672.609,59.1,HFET
306125:6360,251:251,11/03/17 16:23:20,STABLE BEAMS,6500,361263.570,341876.212,59.1,HFET
306125:6360,252:252,11/03/17 16:23:43,STABLE BEAMS,6500,360784.299,346286.221,59.0,HFET
306125:6360,253:253,11/03/17 16:24:07,STABLE BEAMS,6500,361021.440,341696.762,59.0,HFET
306125:6360,254:254,11/03/17 16:24:30,STABLE BEAMS,6500,360321.662,341125.847,58.9,HFET
306125:6360,255:255,11/03/17 16:24:53,STABLE BEAMS,6500,359992.835,341009.540,58.9,HFET
306125:6360,256:256,11/03/17 16:25:17,STABLE BEAMS,6500,359851.102,345884.582,58.9,HFET
306125:6360,257:257,11/03/17 16:25:40,STABLE BEAMS,6500,359238.994,345941.899,58.8,HFET
306125:6360,258:258,11/03/17 16:26:03,STABLE BEAMS,6500,359198.677,346840.737,58.7,HFET
306125:6360,259:259,11/03/17 16:26:27,STABLE BEAMS,6500,358604.572,342012.430,58.6,HFET
306125:6360,260:260,11/03/17 16:26:50,STABLE BEAMS,6500,358358.653,346814.443,58.6,HFET
306125:6360,261:261,11/03/17 16:27:13,STABLE BEAMS,6500,358128.554,341930.239,58.6,HFET
306125:6360,262:262,11/03/17 16:27:37,STABLE BEAMS,6500,357832.143,346598.963,58.5,HFET
306125:6360,263:263,11/03/17 16:28:00,STABLE BEAMS,6500,356456.817,345675.277,58.3,HFET
306125:6360,264:264,11/03/17 16:28:23,STABLE BEAMS,6500,357713.383,346443.785,58.5,HFET
306125:6360,265:265,11/03/17 16:28:47,STABLE BEAMS,6500,357151.096,341247.867,58.4,HFET
306125:6360,266:266,11/03/17 16:29:10,STABLE BEAMS,6500,357063.431,346045.963,58.4,HFET
306125:6360,267:267,11/03/17 16:29:33,STABLE BEAMS,6500,356561.922,340554.837,58.3,HFET
306125:6360,268:268,11/03/17 16:29:56,STABLE BEAMS,6500,355942.877,343795.644,58.2,HFET
306125:6360,269:269,11/03/17 16:30:20,STABLE BEAMS,6500,355873.433,343706.943,58.2,HFET
306125:6360,270:270,11/03/17 16:30:43,STABLE BEAMS,6500,355611.010,343573.513,58.2,HFET
306125:6360,271:271,11/03/17 16:31:06,STABLE BEAMS,6500,355218.730,338399.228,58.1,HFET
306125:6360,272:272,11/03/17 16:31:30,STABLE BEAMS,6500,355032.863,343007.919,58.1,HFET
306125:6360,273:273,11/03/17 16:31:53,STABLE BEAMS,6500,354735.247,342675.933,58.0,HFET
306125:6360,274:274,11/03/17 16:32:16,STABLE BEAMS,6500,354384.194,342554.067,58.0,HFET
306125:6360,275:275,11/03/17 16:32:40,STABLE BEAMS,6500,354314.812,337765.511,57.9,HFET
306125:6360,276:276,11/03/17 16:33:03,STABLE BEAMS,6500,353163.129,337100.953,57.8,HFET
306125:6360,277:277,11/03/17 16:33:26,STABLE BEAMS,6500,353883.799,337606.717,57.9,HFET
306125:6360,278:278,11/03/17 16:33:50,STABLE BEAMS,6500,353388.486,341948.506,57.8,HFET
306125:6360,279:279,11/03/17 16:34:13,STABLE BEAMS,6500,353094.803,337621.314,57.7,HFET
306125:6360,280:280,11/03/17 16:34:36,STABLE BEAMS,6500,352875.531,341993.374,57.7,HFET
306125:6360,281:281,11/03/17 16:34:59,STABLE BEAMS,6500,352670.535,341433.963,57.7,HFET
306125:6360,282:282,11/03/17 16:35:23,STABLE BEAMS,6500,351793.259,331196.399,57.5,HFET
306125:6360,283:283,11/03/17 16:35:46,STABLE BEAMS,6500,351609.093,335376.430,57.5,HFET
306125:6360,284:284,11/03/17 16:36:09,STABLE BEAMS,6500,351262.726,340333.856,57.4,HFET
306125:6360,285:285,11/03/17 16:36:33,STABLE BEAMS,6500,351023.023,340043.525,57.4,HFET
306125:6360,286:286,11/03/17 16:36:56,STABLE BEAMS,6500,350761.935,339740.802,57.4,HFET
306125:6360,287:287,11/03/17 16:37:19,STABLE BEAMS,6500,350485.641,339799.596,57.3,HFET
306125:6360,288:288,11/03/17 16:37:43,STABLE BEAMS,6500,350250.604,339652.727,57.3,HFET
306125:6360,289:289,11/03/17 16:38:06,STABLE BEAMS,6500,349953.803,339498.791,57.2,HFET
306125:6360,290:290,11/03/17 16:38:29,STABLE BEAMS,6500,349657.293,339186.996,57.2,HFET
306125:6360,291:291,11/03/17 16:38:53,STABLE BEAMS,6500,349281.238,338466.742,57.1,HFET
306125:6360,292:292,11/03/17 16:39:16,STABLE BEAMS,6500,349091.226,329164.221,57.1,HFET
306125:6360,293:293,11/03/17 16:39:39,STABLE BEAMS,6500,348917.321,338594.644,57.1,HFET
306125:6360,294:294,11/03/17 16:40:03,STABLE BEAMS,6500,348591.342,338295.274,57.0,HFET
306125:6360,295:295,11/03/17 16:40:26,STABLE BEAMS,6500,348268.972,337957.383,57.0,HFET
306125:6360,296:296,11/03/17 16:40:49,STABLE BEAMS,6500,348012.733,337608.166,56.9,HFET
306125:6360,297:297,11/03/17 16:41:12,STABLE BEAMS,6500,347450.771,337183.376,56.8,HFET
306125:6360,298:298,11/03/17 16:41:36,STABLE BEAMS,6500,346727.610,331706.987,56.7,HFET
306125:6360,299:299,11/03/17 16:41:59,STABLE BEAMS,6500,347440.794,337446.048,56.8,HFET
306125:6360,300:300,11/03/17 16:42:22,STABLE BEAMS,6500,347424.514,337791.954,56.8,HFET
306125:6360,301:301,11/03/17 16:42:46,STABLE BEAMS,6500,346707.172,337746.710,56.7,HFET
306125:6360,302:302,11/03/17 16:43:09,STABLE BEAMS,6500,346185.268,337234.479,56.6,HFET
306125:6360,303:303,11/03/17 16:43:32,STABLE BEAMS,6500,345949.293,337144.766,56.6,HFET
306125:6360,304:304,11/03/17 16:43:56,STABLE BEAMS,6500,345744.729,336964.094,56.5,HFET
306125:6360,305:305,11/03/17 16:44:19,STABLE BEAMS,6500,345423.069,336672.797,56.5,HFET
306125:6360,306:306,11/03/17 16:44:42,STABLE BEAMS,6500,345360.412,336500.246,56.5,HFET
306125:6360,307:307,11/03/17 16:45:06,STABLE BEAMS,6500,345048.663,331566.524,56.4,HFET
306125:6360,308:308,11/03/17 16:45:29,STABLE BEAMS,6500,344766.109,336127.644,56.4,HFET
306125:6360,309:309,11/03/17 16:45:52,STABLE BEAMS,6500,344464.201,335844.750,56.3,HFET
306125:6360,310:310,11/03/17 16:46:16,STABLE BEAMS,6500,344153.707,334801.070,56.3,HFET
306125:6360,311:311,11/03/17 16:46:39,STABLE BEAMS,6500,343861.410,329765.100,56.2,HFET
306125:6360,312:312,11/03/17 16:47:02,STABLE BEAMS,6500,343439.599,334133.651,56.2,HFET
306125:6360,313:313,11/03/17 16:47:25,STABLE BEAMS,6500,343338.160,324455.714,56.2,HFET
306125:6360,314:314,11/03/17 16:47:49,STABLE BEAMS,6500,342942.770,333554.559,56.1,HFET
306125:6360,315:315,11/03/17 16:48:12,STABLE BEAMS,6500,342750.922,328633.570,56.1,HFET
306125:6360,316:316,11/03/17 16:48:35,STABLE BEAMS,6500,342373.741,333117.118,56.0,HFET
306125:6360,317:317,11/03/17 16:48:59,STABLE BEAMS,6500,342235.309,333039.763,56.0,HFET
306125:6360,318:318,11/03/17 16:49:22,STABLE BEAMS,6500,341856.083,327958.488,55.9,HFET
306125:6360,319:319,11/03/17 16:49:45,STABLE BEAMS,6500,341598.055,323119.970,55.9,HFET
306125:6360,320:320,11/03/17 16:50:09,STABLE BEAMS,6500,341210.108,332004.177,55.8,HFET
306125:6360,321:321,11/03/17 16:50:32,STABLE BEAMS,6500,341202.203,332051.514,55.8,HFET
306125:6360,322:322,11/03/17 16:50:55,STABLE BEAMS,6500,341004.143,332791.325,55.8,HFET
306125:6360,323:323,11/03/17 16:51:19,STABLE BEAMS,6500,340770.770,327796.106,55.7,HFET
306125:6360,324:324,11/03/17 16:51:42,STABLE BEAMS,6500,340497.193,332292.290,55.7,HFET
306125:6360,325:325,11/03/17 16:52:05,STABLE BEAMS,6500,340201.287,331899.971,55.6,HFET
306125:6360,326:326,11/03/17 16:52:28,STABLE BEAMS,6500,339586.939,331480.692,55.5,HFET
306125:6360,327:327,11/03/17 16:52:52,STABLE BEAMS,6500,340302.003,332136.320,55.7,HFET
306125:6360,328:328,11/03/17 16:53:15,STABLE BEAMS,6500,339583.166,331029.295,55.5,HFET
306125:6360,329:329,11/03/17 16:53:38,STABLE BEAMS,6500,339068.414,331016.151,55.5,HFET
306125:6360,330:330,11/03/17 16:54:02,STABLE BEAMS,6500,339352.735,326440.043,55.5,HFET
306125:6360,331:331,11/03/17 16:54:25,STABLE BEAMS,6500,338869.762,330836.066,55.4,HFET
306125:6360,332:332,11/03/17 16:54:48,STABLE BEAMS,6500,338683.351,330646.035,55.4,HFET
306125:6360,333:333,11/03/17 16:55:12,STABLE BEAMS,6500,338363.437,330320.839,55.3,HFET
306125:6360,334:334,11/03/17 16:55:35,STABLE BEAMS,6500,338210.839,330214.727,55.3,HFET
306125:6360,335:335,11/03/17 16:55:58,STABLE BEAMS,6500,337738.096,329308.927,55.2,HFET
306125:6360,336:336,11/03/17 16:56:22,STABLE BEAMS,6500,338076.521,320707.570,55.3,HFET
306125:6360,337:337,11/03/17 16:56:45,STABLE BEAMS,6500,337255.869,329357.199,55.2,HFET
306125:6360,338:338,11/03/17 16:57:08,STABLE BEAMS,6500,336969.776,329114.697,55.1,HFET
306125:6360,339:339,11/03/17 16:57:31,STABLE BEAMS,6500,337102.473,329228.264,55.1,HFET
306125:6360,340:340,11/03/17 16:57:55,STABLE BEAMS,6500,336531.045,328711.009,55.0,HFET
306125:6360,341:341,11/03/17 16:58:18,STABLE BEAMS,6500,336566.499,328616.516,55.0,HFET
306125:6360,342:342,11/03/17 16:58:41,STABLE BEAMS,6500,335790.375,328018.605,54.9,HFET
306125:6360,343:343,11/03/17 16:59:05,STABLE BEAMS,6500,335072.648,324924.696,54.8,HFET
306125:6360,344:344,11/03/17 16:59:28,STABLE BEAMS,6500,335707.649,325480.067,54.9,HFET
306125:6360,345:345,11/03/17 16:59:51,STABLE BEAMS,6500,335561.312,325374.934,54.9,HFET
306125:6360,346:346,11/03/17 17:00:15,STABLE BEAMS,6500,335490.387,320548.387,54.9,HFET
306125:6360,347:347,11/03/17 17:00:38,STABLE BEAMS,6500,334358.543,301617.843,54.7,HFET
306125:6360,348:348,11/03/17 17:01:01,STABLE BEAMS,6500,334874.411,139592.828,54.8,HFET
306125:6360,349:349,11/03/17 17:01:25,STABLE BEAMS,6500,334427.191,324419.263,54.7,HFET
306125:6360,350:350,11/03/17 17:01:48,STABLE BEAMS,6500,334231.109,324240.638,54.7,HFET
306125:6360,351:351,11/03/17 17:02:11,STABLE BEAMS,6500,334140.446,324105.381,54.6,HFET
306125:6360,352:352,11/03/17 17:02:35,STABLE BEAMS,6500,333588.335,323818.063,54.6,HFET
306125:6360,353:353,11/03/17 17:02:58,STABLE BEAMS,6500,333244.288,323350.238,54.5,HFET
306125:6360,354:354,11/03/17 17:03:21,STABLE BEAMS,6500,333401.544,323092.703,54.5,HFET
306125:6360,355:355,11/03/17 17:03:44,STABLE BEAMS,6500,333104.920,321751.138,54.5,HFET
306125:6360,356:356,11/03/17 17:04:08,STABLE BEAMS,6500,332380.952,321279.841,54.4,HFET
306125:6360,357:357,11/03/17 17:04:31,STABLE BEAMS,6500,331802.960,316341.369,54.3,HFET
306125:6360,358:358,11/03/17 17:04:54,STABLE BEAMS,6500,332010.073,320585.687,54.3,HFET
306125:6360,359:359,11/03/17 17:05:18,STABLE BEAMS,6500,331497.776,315646.222,54.2,HFET
306125:6360,360:360,11/03/17 17:05:41,STABLE BEAMS,6500,331344.474,81249.075,54.2,HFET
306125:6360,361:361,11/03/17 17:06:04,STABLE BEAMS,6500,331201.976,320593.060,54.2,HFET
306125:6360,362:362,11/03/17 17:06:28,STABLE BEAMS,6500,330769.526,320068.401,54.1,HFET
306125:6360,363:363,11/03/17 17:06:51,STABLE BEAMS,6500,330917.597,320285.793,54.1,HFET
306125:6360,364:364,11/03/17 17:07:14,STABLE BEAMS,6500,330601.310,320181.250,54.1,HFET
306125:6360,365:365,11/03/17 17:07:38,STABLE BEAMS,6500,329928.068,319684.060,54.0,HFET
306125:6360,366:366,11/03/17 17:08:01,STABLE BEAMS,6500,329990.673,319596.749,54.0,HFET
306125:6360,367:367,11/03/17 17:08:24,STABLE BEAMS,6500,329723.956,319554.535,53.9,HFET
306125:6360,368:368,11/03/17 17:08:48,STABLE BEAMS,6500,329293.892,319151.679,53.9,HFET
306125:6360,369:369,11/03/17 17:09:11,STABLE BEAMS,6500,328843.882,314200.809,53.8,HFET
306125:6360,370:370,11/03/17 17:09:34,STABLE BEAMS,6500,328767.558,318547.413,53.8,HFET
306125:6360,371:371,11/03/17 17:09:57,STABLE BEAMS,6500,328301.887,313547.054,53.7,HFET
306125:6360,372:372,11/03/17 17:10:21,STABLE BEAMS,6500,328264.937,318055.567,53.7,HFET
306125:6360,373:373,11/03/17 17:10:44,STABLE BEAMS,6500,328055.742,317813.230,53.7,HFET
306125:6360,374:374,11/03/17 17:11:07,STABLE BEAMS,6500,327669.374,317536.861,53.6,HFET
306125:6360,375:375,11/03/17 17:11:31,STABLE BEAMS,6500,327769.192,317826.159,53.6,HFET
306125:6360,376:376,11/03/17 17:11:54,STABLE BEAMS,6500,327682.106,318294.833,53.6,HFET
306125:6360,377:377,11/03/17 17:12:17,STABLE BEAMS,6500,327127.141,318290.229,53.5,HFET
306125:6360,378:378,11/03/17 17:12:41,STABLE BEAMS,6500,326992.626,318155.321,53.5,HFET
306125:6360,379:379,11/03/17 17:13:04,STABLE BEAMS,6500,326621.374,317894.383,53.4,HFET
306125:6360,380:380,11/03/17 17:13:27,STABLE BEAMS,6500,326298.919,312982.684,53.4,HFET
306125:6360,381:381,11/03/17 17:13:51,STABLE BEAMS,6500,326183.179,317497.385,53.3,HFET
306125:6360,382:382,11/03/17 17:14:14,STABLE BEAMS,6500,326099.035,317378.733,53.3,HFET
306125:6360,383:383,11/03/17 17:14:37,STABLE BEAMS,6500,325477.847,316767.229,53.2,HFET
306125:6360,384:384,11/03/17 17:15:01,STABLE BEAMS,6500,325642.458,316865.322,53.3,HFET
306125:6360,385:385,11/03/17 17:15:24,STABLE BEAMS,6500,325315.200,316496.250,53.2,HFET
306125:6360,386:386,11/03/17 17:15:47,STABLE BEAMS,6500,324978.126,306257.074,53.1,HFET
306125:6360,387:387,11/03/17 17:16:10,STABLE BEAMS,6500,324747.851,314616.858,53.1,HFET
306125:6360,388:388,11/03/17 17:16:34,STABLE BEAMS,6500,324688.362,311102.646,53.1,HFET
306125:6360,389:389,11/03/17 17:16:57,STABLE BEAMS,6500,324440.453,310430.339,53.1,HFET
306125:6360,390:390,11/03/17 17:17:20,STABLE BEAMS,6500,324276.093,310171.129,53.0,HFET
306125:6360,391:391,11/03/17 17:17:44,STABLE BEAMS,6500,324354.620,314630.365,53.0,HFET
306125:6360,392:392,11/03/17 17:18:07,STABLE BEAMS,6500,323641.561,300747.522,52.9,HFET
306125:6360,393:393,11/03/17 17:18:30,STABLE BEAMS,6500,323745.893,314326.766,52.9,HFET
306125:6360,394:394,11/03/17 17:18:54,STABLE BEAMS,6500,323544.078,314328.609,52.9,HFET
306125:6360,395:395,11/03/17 17:19:17,STABLE BEAMS,6500,323104.729,309529.066,52.8,HFET
306125:6360,396:396,11/03/17 17:19:40,STABLE BEAMS,6500,322927.590,313324.844,52.8,HFET
306125:6360,397:397,11/03/17 17:20:04,STABLE BEAMS,6500,322675.529,313963.868,52.8,HFET
306125:6360,398:398,11/03/17 17:20:27,STABLE BEAMS,6500,322267.472,308949.373,52.7,HFET
306125:6360,399:399,11/03/17 17:20:50,STABLE BEAMS,6500,322104.270,312999.328,52.7,HFET
306125:6360,400:400,11/03/17 17:21:13,STABLE BEAMS,6500,322259.990,313269.903,52.7,HFET
306125:6360,401:401,11/03/17 17:21:37,STABLE BEAMS,6500,321304.127,312373.243,52.5,HFET
306125:6360,402:402,11/03/17 17:22:00,STABLE BEAMS,6500,321043.051,312137.987,52.5,HFET
306125:6360,403:403,11/03/17 17:22:23,STABLE BEAMS,6500,321094.731,312135.508,52.5,HFET
306125:6360,404:404,11/03/17 17:22:47,STABLE BEAMS,6500,319661.050,310855.488,52.3,HFET
306125:6360,405:405,11/03/17 17:23:10,STABLE BEAMS,6500,320119.956,311316.779,52.4,HFET
306125:6360,406:406,11/03/17 17:23:33,STABLE BEAMS,6500,320072.098,311357.908,52.3,HFET
306125:6360,407:407,11/03/17 17:23:57,STABLE BEAMS,6500,320505.834,307225.379,52.4,HFET
306125:6360,408:408,11/03/17 17:24:20,STABLE BEAMS,6500,318647.858,309521.506,52.1,HFET
306125:6360,409:409,11/03/17 17:24:43,STABLE BEAMS,6500,319177.108,310530.419,52.2,HFET
306125:6360,410:410,11/03/17 17:25:07,STABLE BEAMS,6500,318994.218,305984.553,52.2,HFET
306125:6360,411:411,11/03/17 17:25:30,STABLE BEAMS,6500,318618.476,309921.731,52.1,HFET
306125:6360,412:412,11/03/17 17:25:53,STABLE BEAMS,6500,318527.125,305060.804,52.1,HFET
306125:6360,413:413,11/03/17 17:26:17,STABLE BEAMS,6500,318236.365,304953.277,52.0,HFET
306125:6360,414:414,11/03/17 17:26:40,STABLE BEAMS,6500,317806.550,309083.914,52.0,HFET
306125:6360,415:415,11/03/17 17:27:03,STABLE BEAMS,6500,317564.547,308903.340,51.9,HFET
306125:6360,416:416,11/03/17 17:27:26,STABLE BEAMS,6500,317270.485,308216.569,51.9,HFET
306125:6360,417:417,11/03/17 17:27:50,STABLE BEAMS,6500,316990.675,308589.747,51.8,HFET
306125:6360,418:418,11/03/17 17:28:13,STABLE BEAMS,6500,316999.373,308897.335,51.8,HFET
306125:6360,419:419,11/03/17 17:28:36,STABLE BEAMS,6500,316810.091,309045.992,51.8,HFET
306125:6360,420:420,11/03/17 17:29:00,STABLE BEAMS,6500,316367.447,308673.890,51.7,HFET
306125:6360,421:421,11/03/17 17:29:23,STABLE BEAMS,6500,316129.907,308426.901,51.7,HFET
306125:6360,422:422,11/03/17 17:29:46,STABLE BEAMS,6500,315819.156,308139.566,51.7,HFET
306125:6360,423:423,11/03/17 17:30:10,STABLE BEAMS,6500,315495.547,303434.553,51.6,HFET
306125:6360,424:424,11/03/17 17:30:33,STABLE BEAMS,6500,315244.654,307612.401,51.6,HFET
306125:6360,425:425,11/03/17 17:30:56,STABLE BEAMS,6500,314490.690,306917.253,51.4,HFET
306125:6360,426:426,11/03/17 17:31:20,STABLE BEAMS,6500,314749.752,306630.456,51.5,HFET
306125:6360,427:427,11/03/17 17:31:43,STABLE BEAMS,6500,314546.708,306915.446,51.4,HFET
306125:6360,428:428,11/03/17 17:32:06,STABLE BEAMS,6500,314206.260,306025.157,51.4,HFET
306125:6360,429:429,11/03/17 17:32:30,STABLE BEAMS,6500,314351.551,306217.148,51.4,HFET
306125:6360,430:430,11/03/17 17:32:53,STABLE BEAMS,6500,314684.274,302151.404,51.5,HFET
306125:6360,431:431,11/03/17 17:33:16,STABLE BEAMS,6500,314159.601,306022.468,51.4,HFET
306125:6360,432:432,11/03/17 17:33:39,STABLE BEAMS,6500,314060.514,305848.210,51.4,HFET
306125:6360,433:433,11/03/17 17:34:03,STABLE BEAMS,6500,313887.767,305754.159,51.3,HFET
306125:6360,434:434,11/03/17 17:34:26,STABLE BEAMS,6500,313631.272,305080.225,51.3,HFET
306125:6360,435:435,11/03/17 17:34:49,STABLE BEAMS,6500,313315.901,298743.095,51.2,HFET
306125:6360,436:436,11/03/17 17:35:13,STABLE BEAMS,6500,313287.552,298884.542,51.2,HFET
306125:6360,437:437,11/03/17 17:35:36,STABLE BEAMS,6500,313101.803,298751.696,51.2,HFET
306125:6360,438:438,11/03/17 17:35:59,STABLE BEAMS,6500,312821.381,294051.291,51.2,HFET
306125:6360,439:439,11/03/17 17:36:23,STABLE BEAMS,6500,312671.741,299015.350,51.1,HFET
306125:6360,440:440,11/03/17 17:36:46,STABLE BEAMS,6500,312391.306,299979.334,51.1,HFET
306125:6360,441:441,11/03/17 17:37:09,STABLE BEAMS,6500,312159.257,299784.596,51.1,HFET
306125:6360,442:442,11/03/17 17:37:33,STABLE BEAMS,6500,311897.547,295461.398,51.0,HFET
306125:6360,443:443,11/03/17 17:37:56,STABLE BEAMS,6500,311695.913,263063.635,51.0,HFET
306125:6360,444:444,11/03/17 17:38:19,STABLE BEAMS,6500,311344.232,295163.548,50.9,HFET
306125:6360,445:445,11/03/17 17:38:42,STABLE BEAMS,6500,311274.736,299432.275,50.9,HFET
306125:6360,446:446,11/03/17 17:39:06,STABLE BEAMS,6500,310338.246,298783.218,50.8,HFET
306125:6360,447:447,11/03/17 17:39:29,STABLE BEAMS,6500,310342.440,298736.806,50.8,HFET
306125:6360,448:448,11/03/17 17:39:52,STABLE BEAMS,6500,310405.524,298497.473,50.8,HFET
306125:6360,449:449,11/03/17 17:40:16,STABLE BEAMS,6500,310220.467,298264.711,50.7,HFET
306125:6360,450:450,11/03/17 17:40:39,STABLE BEAMS,6500,310895.035,298773.686,50.8,HFET
306125:6360,451:451,11/03/17 17:41:02,STABLE BEAMS,6500,310089.804,298376.862,50.7,HFET
306125:6360,452:452,11/03/17 17:41:26,STABLE BEAMS,6500,309831.532,294266.800,50.7,HFET
306125:6360,453:453,11/03/17 17:41:49,STABLE BEAMS,6500,309494.560,298276.356,50.6,HFET
306125:6360,454:454,11/03/17 17:42:12,STABLE BEAMS,6500,309209.444,298018.811,50.6,HFET
306125:6360,455:455,11/03/17 17:42:36,STABLE BEAMS,6500,308905.988,297866.796,50.5,HFET
306125:6360,456:456,11/03/17 17:42:59,STABLE BEAMS,6500,308709.704,297783.919,50.5,HFET
306125:6360,457:457,11/03/17 17:43:22,STABLE BEAMS,6500,308414.116,297469.416,50.4,HFET
306125:6360,458:458,11/03/17 17:43:45,STABLE BEAMS,6500,308184.376,293098.513,50.4,HFET
306125:6360,459:459,11/03/17 17:44:09,STABLE BEAMS,6500,308022.894,297217.742,50.4,HFET
306125:6360,460:460,11/03/17 17:44:32,STABLE BEAMS,6500,307962.367,296947.103,50.4,HFET
306125:6360,461:461,11/03/17 17:44:55,STABLE BEAMS,6500,307858.314,259480.293,50.3,HFET
306125:6360,462:462,11/03/17 17:45:19,STABLE BEAMS,6500,306984.008,243036.080,50.2,HFET
306125:6360,463:463,11/03/17 17:45:42,STABLE BEAMS,6500,307220.248,296366.864,50.2,HFET
306125:6360,464:464,11/03/17 17:46:05,STABLE BEAMS,6500,307295.837,296538.314,50.3,HFET
